,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E27,1.0,1.0,0.02702702702702703,98.473,15.307,0.06285244518370392,1.0,0.0,0.0,0.0
S2E27,2.0,0.5,0.05405405405405406,113.78,20.145,0.07262245704915898,1.0,0.1456116388762101,0.0,0.0
S2E27,3.0,0.3333333333333333,0.08108108108108109,133.92600000000002,28.278000000000002,0.08548106154654304,1.0,-0.27471152394110376,0.0,5.41034968283144
S2E27,4.0,0.25,0.10810810810810811,162.204,31.073,0.10353008457727003,1.0,-0.022978156871988627,0.0,8.11552452424716
S2E27,5.0,0.2,0.13513513513513514,193.27700000000002,127.50299999999999,0.1233630746272658,1.0,-0.1371369339140192,1.0,7.268805262785584
S2E27,6.0,0.16666666666666666,0.16216216216216217,320.779,50.217,0.20474388424830522,2.0,-0.058567479888971485,1.0,10.564874973104272
S2E27,7.0,0.14285714285714285,0.1891891891891892,370.996,73.32300000000001,0.23679593140630853,2.0,0.10951441785217744,1.0,13.690891264109595
S2E27,8.0,0.125,0.21621621621621623,444.319,36.411,0.28359586477083204,2.0,0.23149379271433104,1.0,13.690891264109595
S2E27,9.0,0.1111111111111111,0.24324324324324326,480.731,56.056000000000004,0.3068365828765974,2.0,0.06006106524883115,1.0,13.690891264109595
S2E27,10.0,0.1,0.2702702702702703,536.7869999999999,213.672,0.3426154935142107,2.0,-0.2314718326204386,1.0,8.678177504798027
S2E27,11.0,0.09090909090909091,0.2972972972972973,750.459,12.804,0.4789961020799332,3.0,-0.39005509847066494,1.0,12.846883548941419
S2E27,12.0,0.08333333333333333,0.32432432432432434,763.263,35.285,0.4871685220136424,3.0,-0.3315720723259164,1.0,9.12726084273973
S2E27,13.0,0.07692307692307693,0.35135135135135137,798.549,69.444,0.5096905471449188,3.0,0.16009083705468113,1.0,4.563630421369865
S2E27,14.0,0.07142857142857142,0.3783783783783784,867.993,42.0,0.5540146278912872,3.0,-0.2509359376401758,1.0,10.36687725793734
S2E27,15.0,0.06666666666666667,0.40540540540540543,909.993,37.788000000000004,0.5808220034938947,3.0,-0.49088834621103494,1.0,10.706388911567004
S2E27,16.0,0.0625,0.43243243243243246,947.7810000000001,16.642,0.6049409822860692,4.0,-0.3421774385939423,1.0,14.529656169715615
S2E27,17.0,0.058823529411764705,0.4594594594594595,964.423,16.141,0.6155630857331785,4.0,0.6089272546459941,1.0,14.529656169715615
S2E27,18.0,0.05555555555555555,0.4864864864864865,980.564,14.431,0.6258654154855996,4.0,-0.3691606893177696,1.0,7.2648280848578075
S2E27,19.0,0.05263157894736842,0.5135135135135135,994.995,17.559,0.6350763020884861,4.0,-0.506074993240585,1.0,4.8432187232385395
S2E27,20.0,0.05,0.5405405405405406,1012.554,41.917,0.646283699902919,4.0,-0.185097214066502,1.0,5.476356505643837
S2E27,21.0,0.047619047619047616,0.5675675675675675,1054.471,15.515999999999998,0.673038099025169,4.0,-0.28397020306311144,1.0,4.8432187232385395
S2E27,22.0,0.045454545454545456,0.5945945945945946,1069.987,27.236,0.6829415094977894,4.0,-0.2153498630131891,1.0,9.63352018809872
S2E27,23.0,0.043478260869565216,0.6216216216216216,1097.222,19.52,0.7003248160343849,4.0,-0.31916990407243634,1.0,9.63352018809872
S2E27,24.0,0.041666666666666664,0.6486486486486487,1116.742,50.05,0.7127838629811206,4.0,-0.331997189294687,1.0,6.422346792065814
S2E27,25.0,0.04,0.6756756756756757,1166.792,19.686,0.7447293189075611,4.0,-0.6975266935602582,1.0,12.844262144160345
S2E27,26.0,0.038461538461538464,0.7027027027027027,1186.478,4.838,0.757294318815012,4.0,0.3158030877281917,0.0,0.0
S2E27,27.0,0.037037037037037035,0.7297297297297297,1191.316,34.785,0.7603822731760932,4.0,-0.6154387222964408,1.0,12.844262144160345
S2E27,28.0,0.03571428571428571,0.7567567567567568,1226.101,68.277,0.7825845246126814,4.0,-0.3791564225180453,1.0,6.423441774470709
S2E27,29.0,0.034482758620689655,0.7837837837837838,1294.378,95.304,0.8261637432798058,5.0,-0.6021840451770732,1.0,10.819508713326524
S2E27,30.0,0.03333333333333333,0.8108108108108109,1389.681,13.222000000000001,0.8869928698763606,5.0,-0.4281653319785185,0.0,12.852126358503575
S2E27,31.0,0.03225806451612903,0.8378378378378378,1402.9029999999998,22.605999999999998,0.8954320870244004,5.0,1.2291189805497504,1.0,12.846883548941419
S2E27,32.0,0.03125,0.8648648648648649,1425.509,31.823,0.9098608378070802,5.0,-0.5460295577028178,1.0,12.846883548941419
S2E27,33.0,0.030303030303030304,0.8918918918918919,1457.332,18.06,0.9301725309928368,5.0,-0.7741398033091811,1.0,12.846883548941419
S2E27,34.0,0.029411764705882353,0.918918918918919,1475.392,34.409,0.941699702501958,5.0,-0.6475127347493346,1.0,10.903207894178376
S2E27,35.0,0.02857142857142857,0.9459459459459459,1509.8010000000002,21.271,0.9636619640998181,5.0,-0.5947035013458235,0.0,8.11552452424716
S2E27,36.0,0.027777777777777776,0.972972972972973,1531.0729999999999,22.523000000000003,0.9772392615716908,5.0,-0.5235427528291297,0.0,1.8594246227964168
S2E27,37.0,0.02702702702702703,1.0,1553.595,13.138,0.9916143976031654,5.0,0.0,0.0,11.158868118605072
