,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E17,1.0,1.0,0.05,93.21799999999999,12.345999999999998,0.059507827407000266,1.0,-0.0,0.0,0.0
S2E17,2.0,0.5,0.1,105.564,221.305,0.06738917690137716,1.0,0.6795400498144653,1.0,3.2461662705372407
S2E17,3.0,0.3333333333333333,0.15,326.869,30.906,0.2086642497875815,2.0,0.7660692196243185,1.0,7.460700764781985
S2E17,4.0,0.25,0.2,357.774,15.974,0.22839315843197788,2.0,0.8370327348451554,1.0,9.157210420512438
S2E17,5.0,0.2,0.25,373.749,28.153000000000002,0.23859116249585857,2.0,0.7644394542922461,1.0,7.040629918979643
S2E17,6.0,0.16666666666666666,0.3,401.902,19.144000000000002,0.25656326943860863,2.0,0.9163146498490432,0.0,2.2043715263678987
S2E17,7.0,0.14285714285714285,0.35,421.046,75.242,0.2687842766247703,2.0,0.7122571902919258,1.0,10.855731232388035
S2E17,8.0,0.125,0.4,496.288,147.94,0.3168167161724704,2.0,0.7007340549821801,1.0,8.738298065242885
S2E17,9.0,0.1111111111111111,0.45,644.2280000000001,39.248000000000005,0.4112575750901862,3.0,0.6566430735478406,1.0,9.500711683276343
S2E17,10.0,0.1,0.5,683.475,16.725,0.4363117888926979,3.0,0.7173334497097947,1.0,10.855731232388035
S2E17,11.0,0.09090909090909091,0.55,700.2,23.273000000000003,0.4469885724900941,3.0,0.5756197402447262,1.0,9.500711683276343
S2E17,12.0,0.08333333333333333,0.6,723.4730000000001,38.038000000000004,0.4618454206014365,3.0,0.4702002132290055,1.0,10.855731232388035
S2E17,13.0,0.07692307692307693,0.65,761.512,282.282,0.4861284801686325,3.0,0.4417012762959669,1.0,4.622319944485739
S2E17,14.0,0.07142857142857142,0.7,1043.7939999999999,15.599,0.6663296058750717,4.0,0.4744487854090324,1.0,5.424035560872722
S2E17,15.0,0.06666666666666667,0.75,1059.643,161.119,0.6764471749773219,4.0,-0.02633765771818664,1.0,6.990638452194308
S2E17,16.0,0.0625,0.8,1220.762,221.34599999999998,0.7793011478579722,4.0,0.11758774726662047,1.0,4.342961676702841
S2E17,17.0,0.058823529411764705,0.85,1442.109,26.944000000000003,0.9206030323980534,5.0,-0.30390856531400223,1.0,10.855731232388035
S2E17,18.0,0.05555555555555555,0.9,1469.0520000000001,43.961000000000006,0.9378027083600653,5.0,0.04135485739857237,1.0,10.855731232388035
S2E17,19.0,0.05263157894736842,0.95,1513.013,33.951,0.9658662111238998,5.0,-0.0907810863556463,1.0,10.855731232388035
S2E17,20.0,0.05,1.0,1546.964,19.52,0.9875396030470807,5.0,0.0,1.0,10.855731232388035
