,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E4,1.0,1.0,0.0625,78.829,59.141999999999996,0.051807910681319146,1.0,-0.0,1.0,3.1075955493493366
S1E4,2.0,0.5,0.125,137.971,171.63,0.09067715237555067,1.0,0.5787148923880018,1.0,4.6613933240240035
S1E4,3.0,0.3333333333333333,0.1875,309.601,47.923,0.20347563656582082,2.0,0.5918535263358146,1.0,4.1396185393456895
S1E4,4.0,0.25,0.25,357.524,52.177,0.23497153913442956,2.0,0.6757245142629065,1.0,6.209427809018535
S1E4,5.0,0.2,0.3125,409.70099999999996,111.486,0.26926325101228143,2.0,0.6866432006701657,1.0,2.0698092696728447
S1E4,6.0,0.16666666666666666,0.375,521.188,79.413,0.3425346173638555,2.0,0.6645150206281496,1.0,5.064295302804696
S1E4,7.0,0.14285714285714285,0.4375,600.726,55.681000000000004,0.3948084962633818,2.0,0.7135651201585386,1.0,5.064295302804696
S1E4,8.0,0.125,0.5,656.4060000000001,83.917,0.43140244603739714,3.0,0.5422137783418469,1.0,3.0385771816828173
S1E4,9.0,0.1111111111111111,0.5625,740.908,129.796,0.4869387596832994,3.0,0.4491290347613377,0.0,1.7290982643152866
S1E4,10.0,0.1,0.625,870.9960000000001,29.112,0.5724350552688257,3.0,-0.07998407413103736,0.0,5.871461031199412
S1E4,11.0,0.09090909090909091,0.6875,900.4,29.738000000000003,0.5917599205553763,3.0,-0.16437665945092814,0.0,5.871461031199412
S1E4,12.0,0.08333333333333333,0.75,930.43,189.06400000000002,0.6114962048893144,4.0,0.006358250306623292,1.0,6.209427809018535
S1E4,13.0,0.07692307692307693,0.8125,1119.661,49.633,0.7358623993879978,4.0,-0.011361463858943988,1.0,5.064749226415806
S1E4,14.0,0.07142857142857142,0.875,1169.378,216.13299999999998,0.7685373527090236,4.0,-0.4685829305297366,1.0,4.1396185393456895
S1E4,15.0,0.06666666666666667,0.9375,1385.761,25.025,0.9107483554739436,5.0,-0.1200289284489211,1.0,5.064749226415806
S1E4,16.0,0.0625,1.0,1410.786,110.777,0.9271952590855589,5.0,0.0,1.0,4.6613933240240035
