,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E22,1.0,1.0,0.047619047619047616,122.03299999999999,91.56700000000001,0.08025672576655686,1.0,-0.0,1.0,6.647969583521966
S1E22,2.0,0.5,0.09523809523809523,213.6,22.4,0.14047705640061742,1.0,-2.117121506618337,1.0,6.988690491040543
S1E22,3.0,0.3333333333333333,0.14285714285714285,236.0,9.0,0.15520873272727392,1.0,6.449919333741722,0.0,0.0
S1E22,4.0,0.25,0.19047619047619047,245.0,9.467,0.16112770982280555,1.0,7.310599347981666,0.0,0.0
S1E22,5.0,0.2,0.23809523809523808,254.467,48.6,0.16735381606318311,1.0,1.5521877849390802,0.0,3.522803971030585
S1E22,6.0,0.16666666666666666,0.2857142857142857,303.067,8.0,0.19931629237905393,1.0,5.8215028294502815,0.0,6.135577451788597
S1E22,7.0,0.14285714285714285,0.3333333333333333,311.067,216.533,0.20457760535285985,2.0,2.5539556473624105,0.0,0.7500692559654615
S1E22,8.0,0.125,0.38095238095238093,527.6,268.033,0.34698359062249884,2.0,4.226498826444993,1.0,3.6140174183084337
S1E22,9.0,0.1111111111111111,0.42857142857142855,795.633,25.9,0.5232592781610134,3.0,-1.5139611933843078,0.0,2.812731626175929
S1E22,10.0,0.1,0.47619047619047616,821.533,46.467,0.5402927789137099,3.0,1.0222767523504204,1.0,6.392940567498147
S1E22,11.0,0.09090909090909091,0.5238095238095238,868.0,165.567,0.5708524576579397,3.0,1.307597834268787,1.0,5.1628820261549055
S1E22,12.0,0.08333333333333333,0.5714285714285714,1033.567,53.9,0.6797399332997048,4.0,1.233282608250051,0.0,2.0451924839295317
S1E22,13.0,0.07692307692307693,0.6190476190476191,1087.4669999999999,9.0,0.7151880294607219,4.0,2.906835319886377,0.0,6.478919900218179
S1E22,14.0,0.07142857142857142,0.6666666666666666,1096.4669999999999,8.833,0.7211070065562536,4.0,3.5287627145381357,1.0,6.988690491040543
S1E22,15.0,0.06666666666666667,0.7142857142857143,1105.3,8.2,0.7269161537434571,4.0,3.3941837913990516,0.0,6.135577451788597
S1E22,16.0,0.0625,0.7619047619047619,1113.5,38.167,0.7323089995416081,4.0,3.781582362275644,0.0,0.8765110645412281
S1E22,17.0,0.058823529411764705,0.8095238095238095,1151.667,71.467,0.7574100660755143,4.0,-0.3562806652613403,1.0,3.9547572581374615
S1E22,18.0,0.05555555555555555,0.8571428571428571,1223.133,109.1,0.8044106901987659,5.0,-1.405262520155356,0.0,0.0
S1E22,19.0,0.05263157894736842,0.9047619047619048,1332.233,16.067,0.8761618458790438,5.0,-14.524421834352276,0.0,0.0
S1E22,20.0,0.05,0.9523809523809523,1348.3,111.2,0.8867285353228112,5.0,1.5796675379699294,0.0,0.0
S1E22,21.0,0.047619047619047616,1.0,1459.5,61.033,0.9598607856587131,5.0,0.0,0.0,0.0
