,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E11,1.0,1.0,0.04,99.09899999999999,16.975,0.06311254334652702,1.0,0.0,0.0,6.6103332306258284
S2E11,2.0,0.5,0.08,116.074,384.134,0.07392330251975074,1.0,-0.7823169439295822,1.0,4.898452466054879
S2E11,3.0,0.3333333333333333,0.12,500.209,76.368,0.3185648916217413,2.0,-0.7012860933545344,1.0,5.7661117880742045
S2E11,4.0,0.25,0.16,576.577,22.773000000000003,0.3672008890615497,2.0,-0.622561132785936,0.0,9.492344561628693
S2E11,5.0,0.2,0.2,599.349,119.411,0.38170354637481335,2.0,-0.5548923749843795,0.0,2.335503990680957
S2E11,6.0,0.16666666666666666,0.24,718.76,51.927,0.45775206264190116,3.0,-1.326853191102335,0.0,8.818510770497848
S2E11,7.0,0.14285714285714285,0.28,770.687,12.845999999999998,0.4908224774629903,3.0,0.08788114419272491,0.0,0.0
S2E11,8.0,0.125,0.32,783.534,19.811,0.49900426380162977,3.0,1.697886896648542,0.0,0.0
S2E11,9.0,0.1111111111111111,0.36,803.345,12.888,0.5116211680714816,3.0,1.816155948132904,0.0,0.0
S2E11,10.0,0.1,0.4,816.2330000000001,19.977999999999998,0.5198290658166661,3.0,0.9425026761138606,0.0,9.15542766606327
S2E11,11.0,0.09090909090909091,0.44,836.211,13.388,0.532552326303421,3.0,1.5046559746010058,0.0,9.500332380865824
S2E11,12.0,0.08333333333333333,0.48,849.6,38.872,0.5410792926993144,3.0,-0.4018217064529177,0.0,9.496338471247258
S2E11,13.0,0.07692307692307693,0.52,888.472,54.053999999999995,0.565835453558316,3.0,-1.4556062021237723,1.0,9.412267427717218
S2E11,14.0,0.07142857142857142,0.56,942.5260000000001,19.061,0.6002604772018763,4.0,-1.3565880477134442,1.0,9.32819638418718
S2E11,15.0,0.06666666666666667,0.6,963.172,196.613,0.613409162556243,4.0,-1.1370018425349369,1.0,5.911055944355978
S2E11,16.0,0.0625,0.64,1159.785,16.558,0.7386248204840801,4.0,1.5436604860889198,1.0,9.32819638418718
S2E11,17.0,0.058823529411764705,0.68,1176.343,42.793,0.7491700075468334,4.0,-1.059504259277065,1.0,9.385575049746727
S2E11,18.0,0.05555555555555555,0.72,1219.595,39.998000000000005,0.7767156308611352,4.0,-1.285524708998007,1.0,9.610186313457007
S2E11,19.0,0.05263157894736842,0.76,1259.593,52.553000000000004,0.8021889001047642,5.0,-1.2690726656476552,1.0,9.669107189371168
S2E11,20.0,0.05,0.8,1312.145,26.443,0.8356573546597715,5.0,-2.063894755976716,1.0,6.446071459580778
S2E11,21.0,0.047619047619047616,0.84,1338.589,90.17399999999999,0.8524985750177526,5.0,-1.9709167974816781,1.0,4.706133713858609
S2E11,22.0,0.045454545454545456,0.88,1428.7620000000002,12.513,0.9099264741003508,5.0,-1.8161045690344828,0.0,0.0
S2E11,23.0,0.043478260869565216,0.92,1441.275,78.829,0.9178955480051841,5.0,-1.6270004411508152,1.0,9.412267427717218
S2E11,24.0,0.041666666666666664,0.96,1520.1029999999998,36.161,0.9680982298376952,5.0,-0.7285414528941895,0.0,0.0
S2E11,25.0,0.04,1.0,1556.265,13.931,0.9911284904104268,5.0,0.0,0.0,0.0
