,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E18,1.0,1.0,0.043478260869565216,81.999,62.229,0.05394451015813828,1.0,0.0,0.0,8.829905313663268
S1E18,2.0,0.5,0.08695652173913043,144.22799999999998,62.521,0.0948829718787786,1.0,0.7722249656193599,0.0,4.414952656831634
S1E18,3.0,0.3333333333333333,0.13043478260869565,206.748,10.677,0.1360128731591211,1.0,-0.15372969605014175,0.0,8.829905313663268
S1E18,4.0,0.25,0.17391304347826086,217.426,11.595,0.14303758662475607,1.0,0.0969059142098002,0.0,8.829905313663268
S1E18,5.0,0.2,0.21739130434782608,229.021,29.695999999999998,0.15066556495721883,1.0,-0.8195151223935546,0.0,4.414952656831634
S1E18,6.0,0.16666666666666666,0.2608695652173913,258.717,21.23,0.17020161019747876,1.0,-0.9401253476910478,0.0,4.414952656831634
S1E18,7.0,0.14285714285714285,0.30434782608695654,279.947,2.127,0.18416814577300136,1.0,7.072653233780607,0.0,0.0
S1E18,8.0,0.125,0.34782608695652173,282.074,30.781,0.18556743080216465,1.0,0.7389458747457759,0.0,8.829905313663268
S1E18,9.0,0.1111111111111111,0.391304347826087,312.855,132.466,0.2058172627169155,2.0,-0.8097210471977724,1.0,8.913708681891007
S1E18,10.0,0.1,0.43478260869565216,445.32,51.968999999999994,0.2929617344555682,2.0,0.3453635145882435,1.0,7.130966945512806
S1E18,11.0,0.09090909090909091,0.4782608695652174,497.289,14.056,0.32715047149392584,2.0,-0.6542703478893942,1.0,8.997512050118749
S1E18,12.0,0.08333333333333333,0.5217391304347826,511.345,32.032,0.33639746273507265,2.0,-0.7367155094132412,0.0,8.829905313663268
S1E18,13.0,0.07692307692307693,0.5652173913043478,543.377,31.323,0.3574702873961719,2.0,2.8636405503104014,1.0,8.997512050118749
S1E18,14.0,0.07142857142857142,0.6086956521739131,574.7,25.108,0.37807668371421693,2.0,-0.040881666541282564,1.0,8.913708681891007
S1E18,15.0,0.06666666666666667,0.6521739130434783,599.808,29.445999999999998,0.39459443101662955,2.0,0.8027929265032211,1.0,8.997512050118749
S1E18,16.0,0.0625,0.6956521739130435,629.254,11.345,0.41396600928120036,3.0,2.2506635982432086,0.0,0.0
S1E18,17.0,0.058823529411764705,0.7391304347826086,640.599,28.362,0.42142952063797395,3.0,0.22476298279664386,0.0,4.414952656831634
S1E18,18.0,0.05555555555555555,0.782608695652174,668.961,108.734,0.44008797009595657,3.0,0.09947470345399743,1.0,4.456854340945504
S1E18,19.0,0.05263157894736842,0.8260869565217391,778.695,116.575,0.5122784465370491,3.0,-0.4817460489930975,1.0,8.913708681891007
S1E18,20.0,0.05,0.8695652173913043,895.27,406.615,0.5889693973008995,3.0,-1.2253869880753745,1.0,6.508359084395165
S1E18,21.0,0.047619047619047616,0.9130434782608695,1301.885,89.131,0.8564683545802736,5.0,-1.150951510468283,1.0,7.130114626348154
S1E18,22.0,0.045454545454545456,0.9565217391304348,1391.016,63.772,0.915104778620872,5.0,-0.6740691679056516,0.0,3.3953197788069662
S1E18,23.0,0.043478260869565216,1.0,1454.7879999999998,65.274,0.9570583305154656,5.0,0.0,1.0,7.6395943357441585
