,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E19,1.0,1.0,0.08333333333333333,105.73899999999999,404.13699999999994,0.07019289620460885,1.0,0.0,1.0,2.67581789618952
S2E19,2.0,0.5,0.16666666666666666,510.17699999999996,165.832,0.3386716462892474,2.0,-2.3480302627182104,1.0,3.3674393379315557
S2E19,3.0,0.3333333333333333,0.25,676.0089999999999,21.188000000000002,0.4487561786132025,3.0,0.040888123372699835,1.0,7.667856631893391
S2E19,4.0,0.25,0.3333333333333333,697.197,12.679,0.4628214438869734,3.0,0.2717559117150913,1.0,8.514468194804916
S2E19,5.0,0.2,0.4166666666666667,709.877,10.01,0.47123882937269235,3.0,-0.212353159812398,0.0,6.821245068981868
S2E19,6.0,0.16666666666666666,0.5,719.887,45.145,0.47788378431843737,3.0,0.8906225506753858,1.0,6.9330422796678075
S2E19,7.0,0.14285714285714285,0.5833333333333334,765.7660000000001,122.523,0.5083397171811584,3.0,-1.56913181205993,1.0,4.515789793431799
S2E19,8.0,0.125,0.6666666666666666,888.5219999999999,47.347,0.5898290367935337,3.0,1.4547372317770737,1.0,5.31895463306134
S2E19,9.0,0.1111111111111111,0.75,936.17,94.094,0.6214592878679452,4.0,-3.2082583493427963,1.0,6.988940885010778
S2E19,10.0,0.1,0.8333333333333334,1030.264,165.465,0.6839218643579487,4.0,-3.569430555960877,1.0,2.4177066513915184
S2E19,11.0,0.09090909090909091,0.9166666666666666,1196.129,285.085,0.7940283031267799,4.0,-1.7010028962931738,1.0,1.6824627781027648
S2E19,12.0,0.08333333333333333,1.0,1481.215,25.191999999999997,0.9832774165795941,5.0,0.0,1.0,6.988940885010778
