,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E24,1.0,1.0,0.05263157894736842,98.632,292.726,0.06471673959700983,1.0,0.0,1.0,2.0614713716722006
S1E24,2.0,0.5,0.10526315789473684,391.491,147.58100000000002,0.2568742507662115,2.0,-0.14052907273000576,1.0,6.493906165308622
S1E24,3.0,0.3333333333333333,0.15789473684210525,540.04,15.749,0.35434370236808727,2.0,1.526696054703962,1.0,7.548072806351223
S1E24,4.0,0.25,0.21052631578947367,555.789,53.02,0.3646773053763737,2.0,-0.21301134826340729,1.0,5.292373380142584
S1E24,5.0,0.2,0.2631578947368421,608.809,12.913,0.39946603046998896,2.0,-0.4583258673691821,0.0,8.818594300009757
S1E24,6.0,0.16666666666666666,0.3157894736842105,621.722,15.815999999999999,0.40793881068752674,3.0,-1.084731524845378,0.0,8.649963834496912
S1E24,7.0,0.14285714285714285,0.3684210526315789,637.538,11.044,0.41831637530617294,3.0,-0.17916730945469544,1.0,8.933042610579538
S1E24,8.0,0.125,0.42105263157894735,648.582,36.17,0.4255628234377061,3.0,-0.7117421353840421,0.0,5.936596325184883
S1E24,9.0,0.1111111111111111,0.47368421052631576,684.7510000000001,129.563,0.4492948754541333,3.0,-0.09496803733705594,1.0,4.172691883246839
S1E24,10.0,0.1,0.5263157894736842,814.648,23.756999999999998,0.5345259396466143,3.0,-0.6622487517364908,0.0,0.0
S1E24,11.0,0.09090909090909091,0.5789473684210527,838.705,34.234,0.5503107823395057,3.0,-0.8063902365912874,0.0,3.7990952512894887
S1E24,12.0,0.08333333333333333,0.631578947368421,872.94,10.878,0.5727738529464449,3.0,-1.800609721431886,0.0,4.409297150004878
S1E24,13.0,0.07692307692307693,0.6842105263157895,883.817,47.513999999999996,0.5799107251237978,3.0,-0.8646570452855066,0.0,8.818594300009757
S1E24,14.0,0.07142857142857142,0.7368421052631579,931.5319999999999,26.86,0.611218609277737,4.0,-1.3591898706816268,1.0,7.802613712752083
S1E24,15.0,0.06666666666666667,0.7894736842105263,958.3919999999999,13.68,0.6288426220279162,4.0,-1.4832194587916852,1.0,9.158769793758458
S1E24,16.0,0.0625,0.8421052631578947,972.072,50.15,0.6378186642625571,4.0,-1.2828227985495286,1.0,8.820115300180667
S1E24,17.0,0.058823529411764705,0.8947368421052632,1022.89,219.35299999999998,0.6711625615052456,4.0,-1.2634020111074604,1.0,4.172691883246839
S1E24,18.0,0.05555555555555555,0.9473684210526315,1242.242,233.36700000000002,0.8150889369623314,5.0,-1.3638310866183474,0.0,0.0
S1E24,19.0,0.05263157894736842,1.0,1475.809,48.248000000000005,0.9683423913934978,5.0,0.0,0.0,0.0
