,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E27,1.0,1.0,0.047619047619047616,92.726,207.50799999999998,0.06088286257003342,1.0,0.0,1.0,7.747544186089933
S1E27,2.0,0.5,0.09523809523809523,300.23400000000004,78.779,0.1971303125428835,1.0,0.22330539372352687,0.0,3.746889443521978
S1E27,3.0,0.3333333333333333,0.14285714285714285,379.01199999999994,32.699,0.24885507310132543,2.0,0.4550320170224481,0.0,2.4979262956813195
S1E27,4.0,0.25,0.19047619047619047,411.712,169.83700000000002,0.2703255302119535,2.0,-0.009792869522460612,1.0,5.165029457393289
S1E27,5.0,0.2,0.23809523809523808,581.548,15.915999999999999,0.3818379630511161,2.0,3.8892999637369767,1.0,8.001309485135907
S1E27,6.0,0.16666666666666666,0.2857142857142857,597.464,12.88,0.39228823202276003,2.0,0.08718301120889771,1.0,8.001309485135907
S1E27,7.0,0.14285714285714285,0.3333333333333333,610.344,8.542,0.4007450970865181,3.0,0.025847144269435296,1.0,8.170574127630974
S1E27,8.0,0.125,0.38095238095238093,618.886,42.576,0.40635367949137996,3.0,1.618169580153355,0.0,5.221024304186622
S1E27,9.0,0.1111111111111111,0.42857142857142855,661.461,9.61,0.4343079520138567,3.0,2.271940088077137,0.0,7.831028069919022
S1E27,10.0,0.1,0.47619047619047616,671.071,117.78399999999999,0.44061777136655195,3.0,-0.28976680696237883,1.0,4.426072230186496
S1E27,11.0,0.09090909090909091,0.5238095238095238,788.8560000000001,16.683,0.5179540952434731,3.0,-0.4325780757600515,0.0,0.907595446976046
S1E27,12.0,0.08333333333333333,0.5714285714285714,805.539,8.642000000000001,0.5289079679033081,3.0,1.0177271185497108,1.0,7.663551915899935
S1E27,13.0,0.07692307692307693,0.6190476190476191,814.181,4.505,0.5345822091984166,3.0,0.9816003715010999,1.0,7.663551915899935
S1E27,14.0,0.07142857142857142,0.6666666666666666,818.685,257.39099999999996,0.537539485615122,3.0,-0.39408400239381797,1.0,5.618827180881312
S1E27,15.0,0.06666666666666667,0.7142857142857143,1076.076,75.809,0.7065395598096681,4.0,0.2368165314859277,1.0,6.198035348871946
S1E27,16.0,0.0625,0.7619047619047619,1151.885,62.428999999999995,0.7563149079166894,4.0,-0.01884493454168801,1.0,7.747544186089933
S1E27,17.0,0.058823529411764705,0.8095238095238095,1214.3139999999999,72.906,0.7973050965087197,4.0,-0.2422554021118175,0.0,0.0
S1E27,18.0,0.05555555555555555,0.8571428571428571,1287.221,5.439,0.8451750236207858,5.0,1.5710504230485256,0.0,0.0
S1E27,19.0,0.05263157894736842,0.9047619047619048,1292.6589999999999,23.724,0.8487455540723942,5.0,1.8775893917669852,0.0,0.0
S1E27,20.0,0.05,0.9523809523809523,1316.3829999999998,148.18200000000002,0.8643224691944901,5.0,-0.7372422324604232,0.0,0.0
S1E27,21.0,0.047619047619047616,1.0,1464.565,58.458,0.9616171259396609,5.0,0.0,0.0,0.0
