,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E25,1.0,1.0,0.047619047619047616,100.01700000000001,20.229,0.06639185112166564,1.0,-0.0,1.0,8.188573145926139
S2E25,2.0,0.5,0.09523809523809523,120.245,14.472999999999999,0.07981931209819014,1.0,-0.11216945917782972,1.0,8.188573145926139
S2E25,3.0,0.3333333333333333,0.14285714285714285,134.718,35.244,0.0894265714769344,1.0,-0.2563375832951074,1.0,8.188573145926139
S2E25,4.0,0.25,0.19047619047619047,169.96200000000002,13.931,0.112821738307893,1.0,0.5893924197058724,1.0,8.188573145926139
S2E25,5.0,0.2,0.23809523809523808,183.892,288.622,0.12206855121094749,1.0,0.9042479607312952,1.0,2.18937194021507
S2E25,6.0,0.16666666666666666,0.2857142857142857,472.514,12.470999999999998,0.31365746963918845,2.0,0.8176686376634401,0.0,0.0
S2E25,7.0,0.14285714285714285,0.3333333333333333,485.277,173.00599999999997,0.32212962133205886,2.0,0.7417953009219098,1.0,4.872041663396078
S2E25,8.0,0.125,0.38095238095238093,658.283,14.847999999999999,0.4369719840819402,3.0,0.4431893241546211,1.0,8.525287382704581
S2E25,9.0,0.1111111111111111,0.42857142857142855,673.1310000000001,12.888,0.4468281705847797,3.0,-0.2979668085750001,0.0,0.0
S2E25,10.0,0.1,0.47619047619047616,686.0189999999999,14.64,0.45538329798568167,3.0,-0.4068919153060503,1.0,8.188573145926139
S2E25,11.0,0.09090909090909091,0.5238095238095238,700.659,16.683,0.4651014129103564,3.0,-0.4480633477252527,1.0,8.188573145926139
S2E25,12.0,0.08333333333333333,0.5714285714285714,717.342,7.757999999999999,0.47617568280710143,3.0,-0.6828376931216658,0.0,0.0
S2E25,13.0,0.07692307692307693,0.6190476190476191,725.1,134.092,0.48132548715038187,3.0,0.5035426103404274,0.0,3.322002554448505
S2E25,14.0,0.07142857142857142,0.6666666666666666,859.193,24.149,0.5703371800871577,3.0,0.13197185159559288,1.0,8.525287382704581
S2E25,15.0,0.06666666666666667,0.7142857142857143,883.342,20.145,0.5863674230732211,3.0,0.16103414219819534,1.0,6.990734619653454
S2E25,16.0,0.0625,0.7619047619047619,903.487,177.678,0.5997397881796126,3.0,0.13096044153589104,1.0,3.753209040368693
S2E25,17.0,0.058823529411764705,0.8095238095238095,1081.164,93.302,0.7176827871872231,4.0,0.31203197377653913,1.0,6.306269012635324
S2E25,18.0,0.05555555555555555,0.8571428571428571,1174.4660000000001,61.603,0.779617183273425,4.0,0.34018868787643897,1.0,8.188573145926139
S2E25,19.0,0.05263157894736842,0.9047619047619048,1236.069,54.137,0.8205096036084476,5.0,0.11339480911816903,0.0,6.654020382875008
S2E25,20.0,0.05,0.9523809523809523,1290.2069999999999,68.485,0.8564467146598161,5.0,-0.19517690939102528,1.0,4.321474172276943
S2E25,21.0,0.047619047619047616,1.0,1358.692,147.773,0.9019074455762331,5.0,0.0,1.0,3.458424950434853
