,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E19,1.0,1.0,0.03571428571428571,110.861,183.642,0.07032872641826628,1.0,0.0,0.0,5.239806992599539
S1E19,2.0,0.5,0.07142857142857142,294.503,29.613000000000003,0.18682873974038364,1.0,3.48510493019305,0.0,0.0
S1E19,3.0,0.3333333333333333,0.10714285714285714,324.116,138.013,0.2056148284047843,2.0,-0.34367930353016624,1.0,3.3041484373807326
S1E19,4.0,0.25,0.14285714285714285,462.129,46.547,0.2931684182079088,2.0,-0.4169648357950475,1.0,5.4677995595510565
S1E19,5.0,0.2,0.17857142857142858,508.675,10.761,0.3226965741857966,2.0,0.15457289431478055,1.0,6.1549315518486205
S1E19,6.0,0.16666666666666666,0.21428571428571427,519.436,11.72,0.32952320776286126,2.0,0.010173108802862069,1.0,6.1549315518486205
S1E19,7.0,0.14285714285714285,0.25,531.156,22.94,0.33695821803357934,2.0,-0.06043138164916809,1.0,6.1549315518486205
S1E19,8.0,0.125,0.2857142857142857,554.096,11.011,0.3515110453040805,2.0,0.3597535332007395,0.0,0.0
S1E19,9.0,0.1111111111111111,0.32142857142857145,565.107,64.815,0.3584962755166127,2.0,-0.6035227104686093,1.0,4.612656659922317
S1E19,10.0,0.1,0.35714285714285715,629.922,13.388,0.3996140392279262,2.0,-1.2016486187030315,0.0,7.515027520587157
S1E19,11.0,0.09090909090909091,0.39285714285714285,643.31,16.35,0.4081072062504837,3.0,-0.8994377370433374,0.0,6.154717800958768
S1E19,12.0,0.08333333333333333,0.42857142857142855,659.66,13.847000000000001,0.41847942621006057,3.0,-1.1209639923198058,0.0,7.515027520587157
S1E19,13.0,0.07692307692307693,0.4642857142857143,673.507,25.859,0.4272637766553365,3.0,-0.8937168631075516,0.0,0.0
S1E19,14.0,0.07142857142857142,0.5,699.3660000000001,16.767,0.4436683782415567,3.0,-1.3789508534369137,0.0,7.515027520587157
S1E19,15.0,0.06666666666666667,0.5357142857142857,716.133,13.472000000000001,0.4543051373890934,3.0,-1.4152614877688563,0.0,3.4201440967352497
S1E19,16.0,0.0625,0.5714285714285714,729.605,12.137,0.462851592881168,3.0,-1.327226836584166,0.0,4.107276089032814
S1E19,17.0,0.058823529411764705,0.6071428571428571,741.742,30.364,0.4705511423398459,3.0,-0.9077994277988036,0.0,6.154717800958768
S1E19,18.0,0.05555555555555555,0.6428571428571429,772.105,10.344000000000001,0.4898130209106492,3.0,0.956207826398174,1.0,7.5154550223668615
S1E19,19.0,0.05263157894736842,0.6785714285714286,782.449,80.914,0.496375115299754,3.0,-0.3677800509551168,1.0,5.8087190000413695
S1E19,20.0,0.05,0.7142857142857143,863.363,113.697,0.5477058679486351,3.0,-1.2242880539586078,1.0,6.491900105176259
S1E19,21.0,0.047619047619047616,0.75,977.06,116.40799999999999,0.619833714599645,4.0,-0.8586490738116324,1.0,7.515241271477009
S1E19,22.0,0.045454545454545456,0.7857142857142857,1093.468,346.805,0.693681383165665,4.0,-1.0803791375015497,1.0,2.8590389252937367
S1E19,23.0,0.043478260869565216,0.8214285714285714,1440.274,12.845999999999998,0.9136904422054828,5.0,-1.1982600949659763,0.0,3.7575137602935786
S1E19,24.0,0.041666666666666664,0.8571428571428571,1453.12,12.262,0.9218397717223467,5.0,-0.8684662704058648,0.0,3.7575137602935786
S1E19,25.0,0.04,0.8928571428571429,1465.382,16.85,0.9296186194987586,5.0,-1.0107434681785614,1.0,7.515241271477009
S1E19,26.0,0.038461538461538464,0.9285714285714286,1482.2320000000002,10.636,0.9403080327292705,5.0,-2.0062943929243438,0.0,7.515027520587157
S1E19,27.0,0.037037037037037035,0.9642857142857143,1492.868,17.559,0.9470553679886012,5.0,-1.775762718023714,1.0,7.515241271477009
S1E19,28.0,0.03571428571428571,1.0,1510.4270000000001,65.899,0.9581945612772993,5.0,0.0,0.0,0.0
