,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E14,1.0,1.0,0.03333333333333333,85.75200000000001,41.123999999999995,0.05694791529004242,1.0,-0.0,1.0,7.231945067909084
S2E14,2.0,0.5,0.06666666666666667,126.87700000000001,24.691,0.08425903358819284,1.0,-1.7153341640085074,1.0,10.847917601863628
S2E14,3.0,0.3333333333333333,0.1,151.56799999999998,16.892,0.10065633016933888,1.0,-1.352111177635955,0.0,0.0
S2E14,4.0,0.25,0.13333333333333333,168.46,21.188000000000002,0.11187430975091596,1.0,-0.2348286310678413,0.0,0.0
S2E14,5.0,0.2,0.16666666666666666,189.648,89.882,0.12594526353817945,1.0,1.980034761113072,1.0,5.423958800931814
S2E14,6.0,0.16666666666666666,0.2,279.53,32.783,0.18563591241050417,1.0,-0.1351987054103941,1.0,9.9447776416794
S2E14,7.0,0.14285714285714285,0.23333333333333334,312.688,12.763,0.20765614488539955,2.0,-0.3040010607553152,0.0,8.138497721310939
S2E14,8.0,0.125,0.26666666666666666,325.45,46.922,0.21613139088469427,2.0,2.4511238231613857,1.0,10.847917601863628
S2E14,9.0,0.1111111111111111,0.3,372.37199999999996,51.718,0.24729229770015476,2.0,2.054218215460326,1.0,9.915030355334544
S2E14,10.0,0.1,0.3333333333333333,424.091,13.555,0.28163889289193694,2.0,1.0267322642139385,0.0,6.664658887383489
S2E14,11.0,0.09090909090909091,0.36666666666666664,437.64599999999996,129.046,0.2906407703030355,2.0,2.4112800810757893,1.0,5.665731631619737
S2E14,12.0,0.08333333333333333,0.4,567.15,57.015,0.376644394961605,2.0,2.134537703902943,1.0,9.716343575646725
S2E14,13.0,0.07692307692307693,0.43333333333333335,624.1659999999999,35.911,0.41450872860020305,3.0,1.4936740079868809,0.0,10.511090694397994
S2E14,14.0,0.07142857142857142,0.4666666666666667,660.077,186.77,0.4383572287632397,3.0,1.8965122586599517,1.0,9.915030355334544
S2E14,15.0,0.06666666666666667,0.5,846.847,20.896,0.5623912120956543,3.0,0.468058898962753,0.0,10.511090694397994
S2E14,16.0,0.0625,0.5333333333333333,867.743,11.929,0.5762682486417492,3.0,1.4606324611964925,1.0,10.507207900009076
S2E14,17.0,0.058823529411764705,0.5666666666666667,879.671,16.35,0.5841896351234596,3.0,2.0371041661512184,0.0,9.491792304002967
S2E14,18.0,0.05555555555555555,0.6,896.0210000000001,43.836000000000006,0.5950476724286209,3.0,1.2145097248326535,1.0,10.507207900009076
S2E14,19.0,0.05263157894736842,0.6333333333333333,939.857,74.908,0.6241591662089909,4.0,1.7049610994710522,1.0,10.847917601863628
S2E14,20.0,0.05,0.6666666666666666,1014.765,21.23,0.6739055795701545,4.0,1.6150999339222631,1.0,11.184744509329263
S2E14,21.0,0.047619047619047616,0.7,1035.994,26.693,0.6880037614631985,4.0,1.2435170700823266,1.0,10.847917601863628
S2E14,22.0,0.045454545454545456,0.7333333333333333,1062.688,18.393,0.7057312506267446,4.0,0.8512839880042348,1.0,11.184744509329263
S2E14,23.0,0.043478260869565216,0.7666666666666667,1082.0819999999999,92.926,0.7186108087610746,4.0,1.8346178343706387,1.0,6.710262828913358
S2E14,24.0,0.041666666666666664,0.8,1175.008,17.851,0.7803229784625684,4.0,0.05136585109674807,0.0,0.0
S2E14,25.0,0.04,0.8333333333333334,1192.86,15.057,0.7921784941794943,4.0,0.9085120818447412,1.0,10.847917601863628
S2E14,26.0,0.038461538461538464,0.8666666666666667,1208.375,207.04,0.8024820078669302,5.0,1.2675421600983172,1.0,9.915030355334544
S2E14,27.0,0.037037037037037035,0.9,1415.415,25.816999999999997,0.939977301057181,5.0,1.6422224007610449,1.0,9.716343575646725
S2E14,28.0,0.03571428571428571,0.9333333333333333,1441.233,13.263,0.957123038497221,5.0,1.0078498524150772,0.0,8.982143108805452
S2E14,29.0,0.034482758620689655,0.9666666666666667,1454.496,12.93,0.965930998667151,5.0,0.2436566331357427,0.0,8.138497721310939
S2E14,30.0,0.03333333333333333,1.0,1467.4260000000002,38.372,0.9745178134901319,5.0,0.0,0.0,10.511090694397994
