,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E9,1.0,1.0,0.0625,87.838,232.524,0.056070375540912064,1.0,0.0,1.0,10.407539924926326
S2E9,2.0,0.5,0.125,320.362,54.638000000000005,0.20449939262093483,2.0,0.7339453474573521,1.0,8.482063106233092
S2E9,3.0,0.3333333333333333,0.1875,375.0,38.205,0.23937693057494508,2.0,4.456065084583574,1.0,11.195613067130845
S2E9,4.0,0.25,0.25,413.205,130.339,0.2637646522619205,2.0,0.2173057464919508,1.0,10.407539924926326
S2E9,5.0,0.2,0.3125,544.211,64.064,0.3473908233736572,2.0,0.07673103490671629,1.0,7.805654943694744
S2E9,6.0,0.16666666666666666,0.375,608.775,175.38400000000001,0.3886045090953658,2.0,-0.3922203240337892,1.0,6.2445239549557945
S2E9,7.0,0.14285714285714285,0.4375,784.159,16.016,0.5005588653405822,3.0,-0.31643052172349984,0.0,8.83139364051729
S2E9,8.0,0.125,0.5,800.175,15.849,0.5107824944608178,3.0,-0.4507220194504818,1.0,10.407539924926326
S2E9,9.0,0.1111111111111111,0.5625,816.0239999999999,17.017,0.5208995210546372,3.0,0.0647248684298315,1.0,11.195613067130845
S2E9,10.0,0.1,0.625,833.041,13.555,0.5317621269948876,3.0,-0.2316575494299465,1.0,10.407539924926326
S2E9,11.0,0.09090909090909091,0.6875,846.597,80.998,0.5404154434505514,3.0,-0.2577563351271031,1.0,10.407539924926326
S2E9,12.0,0.08333333333333333,0.75,928.303,121.413,0.592571527422702,3.0,0.2547198176298381,1.0,4.147295886485863
S2E9,13.0,0.07692307692307693,0.8125,1049.7160000000001,51.426,0.6700741174810909,4.0,-0.26101063835693505,1.0,6.361547329674819
S2E9,14.0,0.07142857142857142,0.875,1101.143,192.56799999999998,0.702901950570898,4.0,1.3589990373168421,1.0,4.6229188388236135
S2E9,15.0,0.06666666666666667,0.9375,1293.71,175.968,0.8258248769442993,5.0,-0.8856745582566486,1.0,8.483817672858178
S2E9,16.0,0.0625,1.0,1469.6779999999999,96.889,0.938152022862731,5.0,0.0,1.0,11.195613067130845
