,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E26,1.0,1.0,0.045454545454545456,99.09899999999999,74.208,0.06512580052640053,1.0,-0.0,1.0,4.341502641720093
S1E26,2.0,0.5,0.09090909090909091,173.574,56.056000000000004,0.11406922068405782,1.0,0.201515524058476,1.0,7.197198575291583
S1E26,3.0,0.3333333333333333,0.13636363636363635,229.63,9.142000000000001,0.1509080573454561,1.0,0.5467134948277831,1.0,6.5122539625801386
S1E26,4.0,0.25,0.18181818181818182,238.77200000000002,13.847000000000001,0.15691598949827656,1.0,0.571891413368564,1.0,7.536037266151644
S1E26,5.0,0.2,0.22727272727272727,252.61900000000003,68.001,0.16601594973893558,1.0,0.17894666853141955,1.0,7.197198575291583
S1E26,6.0,0.16666666666666666,0.2727272727272727,320.921,225.62599999999998,0.21090260275818107,2.0,0.36355620098587854,1.0,6.627622603197267
S1E26,7.0,0.14285714285714285,0.3181818181818182,547.481,90.791,0.3597931199910624,2.0,0.40428823827386295,1.0,6.627622603197267
S1E26,8.0,0.125,0.36363636363636365,638.3380000000001,39.705999999999996,0.41950244963542993,3.0,-0.09932287024056327,1.0,4.798132383527721
S1E26,9.0,0.1111111111111111,0.4090909090909091,678.045,44.378,0.4455970637233801,3.0,0.4270320528018359,1.0,7.197198575291583
S1E26,10.0,0.1,0.45454545454545453,722.422,30.531,0.4747607046275273,3.0,0.6583452667335721,0.0,6.858359884431518
S1E26,11.0,0.09090909090909091,0.5,752.953,27.794,0.49482504247020515,3.0,-0.9395773509353044,1.0,7.197198575291583
S1E26,12.0,0.08333333333333333,0.5454545454545454,780.747,79.24600000000001,0.5130906808704996,3.0,-0.6323091307045132,1.0,4.798132383527721
S1E26,13.0,0.07692307692307693,0.5909090909090909,859.993,264.231,0.5651695029425199,3.0,0.2733708936102557,1.0,5.828040319047711
S1E26,14.0,0.07142857142857142,0.6363636363636364,1124.358,14.681,0.7389046794444207,4.0,-0.6258194223824224,1.0,5.828040319047711
S1E26,15.0,0.06666666666666667,0.6818181818181818,1139.039,23.055999999999997,0.7485527271293427,4.0,-0.5088006619647089,1.0,5.828040319047711
S1E26,16.0,0.0625,0.7272727272727273,1162.095,49.783,0.7637046505285364,4.0,-0.7347245711522185,1.0,7.536037266151644
S1E26,17.0,0.058823529411764705,0.7727272727272727,1211.879,16.049,0.7964216593117361,4.0,-1.0928835082023596,0.0,0.0
S1E26,18.0,0.05555555555555555,0.8181818181818182,1227.928,43.943999999999996,0.8069687281282552,5.0,0.2182190474634864,0.0,0.0
S1E26,19.0,0.05263157894736842,0.8636363636363636,1271.872,15.282,0.8358478104432345,5.0,-1.2944558906265695,0.0,0.0
S1E26,20.0,0.05,0.9090909090909091,1287.154,27.961,0.8458908228212045,5.0,-2.927167859256525,0.0,0.0
S1E26,21.0,0.047619047619047616,0.9545454545454546,1315.549,63.03,0.864551425914547,5.0,0.02264510095292627,0.0,0.0
S1E26,22.0,0.045454545454545456,1.0,1378.579,143.076,0.9059734302453578,5.0,0.0,0.0,0.0
