,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E21,1.0,1.0,0.05263157894736842,89.99,161.929,0.056991333821402236,1.0,0.0,1.0,3.725572921813468
S1E21,2.0,0.5,0.10526315789473684,251.919,10.344000000000001,0.15954216940719892,1.0,10.359435299084751,1.0,6.015631542624179
S1E21,3.0,0.3333333333333333,0.15789473684210525,262.262,18.685,0.16609246794831198,1.0,8.694998352619796,0.0,5.850490453466892
S1E21,4.0,0.25,0.21052631578947367,280.948,9.009,0.17792645021063802,1.0,-5.184601972170193,0.0,5.850490453466892
S1E21,5.0,0.2,0.2631578947368421,289.957,314.548,0.18363191666687775,1.0,-1.1399756845832143,1.0,4.058438094026658
S1E21,6.0,0.16666666666666666,0.3157894736842105,604.505,153.754,0.3828374958518364,2.0,-2.5934105924101103,1.0,3.852065554616495
S1E21,7.0,0.14285714285714285,0.3684210526315789,758.258,58.525,0.48021041005388176,3.0,-0.07646229915520547,1.0,1.3170188292016238
S1E21,8.0,0.125,0.42105263157894735,816.783,15.182,0.5172747262212066,3.0,-1.6730473112620796,0.0,0.0
S1E21,9.0,0.1111111111111111,0.47368421052631576,831.965,11.044,0.5268895993190679,3.0,-2.339227028612473,0.0,0.0
S1E21,10.0,0.1,0.5263157894736842,843.01,9.343,0.5338844796619657,3.0,24.507201133689843,1.0,4.121009846264491
S1E21,11.0,0.09090909090909091,0.5789473684210527,852.352,9.51,0.5398008374857188,3.0,28.65520652101221,1.0,6.180772631781465
S1E21,12.0,0.08333333333333333,0.631578947368421,861.862,12.279000000000002,0.5458235909543435,3.0,27.12631824288832,0.0,0.0
S1E21,13.0,0.07692307692307693,0.6842105263157895,874.1410000000001,8.475,0.5535999726411199,3.0,24.86267342193103,0.0,0.0
S1E21,14.0,0.07142857142857142,0.7368421052631579,882.6160000000001,9.71,0.5589672529404464,3.0,34.907701526433634,1.0,6.180772631781465
S1E21,15.0,0.06666666666666667,0.7894736842105263,892.326,9.243,0.565116667891061,3.0,10.254069986468213,0.0,0.0
S1E21,16.0,0.0625,0.8421052631578947,901.568,13.18,0.570969694973819,3.0,-1.6054179541070075,0.0,5.679107398936365
S1E21,17.0,0.058823529411764705,0.8947368421052632,914.748,110.11,0.5793166866369603,3.0,-3.497145404781248,1.0,5.846329143218066
S1E21,18.0,0.05555555555555555,0.9473684210526315,1024.858,212.77900000000002,0.6490501655465568,4.0,0.17388568507564828,1.0,5.846329143218066
S1E21,19.0,0.05263157894736842,1.0,1237.638,341.375,0.7838053162357219,4.0,0.0,0.0,0.0
