,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E8,1.0,1.0,0.05555555555555555,87.921,202.202,0.05784200207892002,1.0,0.0,1.0,3.0297087679303485
S1E8,2.0,0.5,0.1111111111111111,290.374,54.763000000000005,0.1910330127235168,1.0,1.1013806390819914,1.0,5.049514613217249
S1E8,3.0,0.3333333333333333,0.16666666666666666,345.22,38.955999999999996,0.22711543269167514,2.0,2.652439393646892,1.0,6.709823699885634
S1E8,4.0,0.25,0.2222222222222222,384.259,132.216,0.2527986473862186,2.0,0.15186923801945798,1.0,5.5147023153996315
S1E8,5.0,0.2,0.2777777777777778,516.475,12.304,0.33978171339850793,2.0,-0.3313796173123231,0.0,6.207273301290437
S1E8,6.0,0.16666666666666666,0.3333333333333333,528.779,17.1,0.3478763437323193,2.0,0.08644372731148359,0.0,0.0
S1E8,7.0,0.14285714285714285,0.3888888888888889,545.879,12.845999999999998,0.35912619570795123,2.0,0.019359216757467657,0.0,0.0
S1E8,8.0,0.125,0.4444444444444444,559.309,47.548,0.36796160576834513,2.0,-0.09789074923515216,1.0,5.5147023153996315
S1E8,9.0,0.1111111111111111,0.5,607.107,71.071,0.39940724464151783,2.0,-0.29235742124365083,1.0,4.290434141327019
S1E8,10.0,0.1,0.5555555555555556,678.554,109.77600000000001,0.44641123143116535,3.0,-0.3733624013396893,1.0,5.5147023153996315
S1E8,11.0,0.09090909090909091,0.6111111111111112,788.33,14.847999999999999,0.5186313337982396,3.0,4.891539213698246,0.0,0.0
S1E8,12.0,0.08333333333333333,0.6666666666666666,803.178,129.505,0.5283996263207064,3.0,0.29231000813465113,1.0,4.473215799923756
S1E8,13.0,0.07692307692307693,0.7222222222222222,932.683,49.049,0.6135991631689057,4.0,0.016256621797904325,1.0,2.5742508387860887
S1E8,14.0,0.07142857142857142,0.7777777777777778,981.732,67.734,0.6458678175287167,4.0,-0.04189838380079969,1.0,6.709823699885634
S1E8,15.0,0.06666666666666667,0.8333333333333334,1049.4660000000001,279.988,0.6904290733016671,4.0,0.05394510129665353,1.0,3.027156494452317
S1E8,16.0,0.0625,0.8888888888888888,1329.454,171.547,0.8746292811936685,5.0,-0.2232863178958484,1.0,4.136026736549723
S1E8,17.0,0.058823529411764705,0.9444444444444444,1501.001,13.222000000000001,0.9874876646359916,5.0,-0.7745824247556957,0.0,3.1244595464276226
S1E8,18.0,0.05555555555555555,1.0,1514.223,5.797000000000001,0.9961862343916528,5.0,0.0,0.0,0.0
