,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E20,1.0,1.0,0.07142857142857142,102.853,53.637,0.06754695147860135,1.0,0.0,1.0,9.503784302563556
S1E20,2.0,0.5,0.14285714285714285,156.49,188.063,0.10277213534740189,1.0,1.28660155876598,1.0,8.49097654404836
S1E20,3.0,0.3333333333333333,0.21428571428571427,344.55300000000005,24.316,0.2262792993185083,2.0,-3.3289917184054905,0.0,0.0
S1E20,4.0,0.25,0.2857142857142857,368.869,25.15,0.24224841710946887,2.0,-1.1229295600676792,1.0,8.15416041868388
S1E20,5.0,0.2,0.35714285714285715,394.019,67.067,0.2587652501594219,2.0,-1.1565506310474332,1.0,6.509954287777179
S1E20,6.0,0.16666666666666666,0.42857142857142855,461.086,21.897,0.302810357203605,2.0,0.08230632321568943,1.0,8.49097654404836
S1E20,7.0,0.14285714285714285,0.5,482.983,220.262,0.3171908380503176,2.0,-0.3630144534494365,1.0,8.49097654404836
S1E20,8.0,0.125,0.5714285714285714,703.245,54.388000000000005,0.4618441454558351,3.0,-1.2273075792850274,1.0,9.503784302563556
S1E20,9.0,0.1111111111111111,0.6428571428571429,758.717,42.793,0.4982744342410039,3.0,3.8414063537408882,0.0,6.684052373845326
S1E20,10.0,0.1,0.7142857142857143,801.802,114.36399999999999,0.5265697722909932,3.0,0.6170676840656779,1.0,4.276798761638905
S1E20,11.0,0.09090909090909091,0.7857142857142857,916.4580000000001,271.73,0.6018681424768946,4.0,1.5363561721498502,1.0,2.4103388155596748
S1E20,12.0,0.08333333333333333,0.8571428571428571,1188.188,185.894,0.7803221800380775,4.0,0.7600345823509309,0.0,2.1217087092098583
S1E20,13.0,0.07692307692307693,0.9285714285714286,1374.7079999999999,56.306000000000004,0.9028160051067552,5.0,1.2258647946597023,1.0,5.345998452048632
S1E20,14.0,0.07142857142857142,1.0,1431.014,91.675,0.9397940091509166,5.0,0.0,1.0,6.509954287777179
