,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E10,1.0,1.0,0.058823529411764705,93.21799999999999,19.52,0.061293194481521554,1.0,-0.0,0.0,9.828387716762869
S1E10,2.0,0.5,0.11764705882352941,112.738,30.614,0.07412808856076915,1.0,1.170949453504352,0.0,9.490138321711092
S1E10,3.0,0.3333333333333333,0.17647058823529413,143.352,117.40899999999999,0.09425756844509729,1.0,0.9405308567523428,0.0,3.841067406358954
S1E10,4.0,0.25,0.23529411764705882,260.88599999999997,80.789,0.17153914839951762,1.0,0.2709498462547548,1.0,9.267141748973492
S1E10,5.0,0.2,0.29411764705882354,341.675,147.481,0.22465996078519043,2.0,0.8376370499209921,1.0,9.407453240920836
S1E10,6.0,0.16666666666666666,0.35294117647058826,489.156,84.376,0.32163245124121054,2.0,0.4363457259606619,1.0,9.407453240920836
S1E10,7.0,0.14285714285714285,0.4117647058823529,573.8240000000001,14.972999999999999,0.3773038043099469,2.0,0.15741365545702302,0.0,0.0
S1E10,8.0,0.125,0.47058823529411764,588.797,150.984,0.3871489307980911,2.0,0.20229651485240266,1.0,4.662384080065291
S1E10,9.0,0.1111111111111111,0.5294117647058824,740.4069999999999,102.561,0.48683634326503394,3.0,0.3198026839497592,1.0,9.324768160130581
S1E10,10.0,0.1,0.5882352941176471,843.26,144.269,0.5544647941222497,3.0,0.10210543187284372,1.0,5.519372256370233
S1E10,11.0,0.09090909090909091,0.6470588235294118,987.654,42.501000000000005,0.6494075039418642,4.0,0.07258905453911957,1.0,9.828240694942203
S1E10,12.0,0.08333333333333333,0.7058823529411765,1030.948,15.14,0.6778744047752119,4.0,-0.08111833552788539,0.0,0.0
S1E10,13.0,0.07692307692307693,0.7647058823529411,1046.088,183.225,0.6878293379903659,4.0,0.6829015467704578,1.0,3.1187131115632254
S1E10,14.0,0.07142857142857142,0.8235294117647058,1229.313,37.913000000000004,0.8083044131783853,5.0,0.5737724045789252,1.0,5.196400452145975
S1E10,15.0,0.06666666666666667,0.8823529411764706,1267.226,43.293,0.8332331703108912,5.0,-0.321532020489555,1.0,9.492641345674675
S1E10,16.0,0.0625,0.9411764705882353,1310.6019999999999,30.614,0.8617539882197764,5.0,0.5919730259918825,1.0,7.119481009256008
S1E10,17.0,0.058823529411764705,1.0,1341.2160000000001,179.638,0.8818834681041047,5.0,0.0,1.0,6.10208126838812
