,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E24,1.0,1.0,0.03571428571428571,117.492,81.874,0.07807835746506503,1.0,-0.0,0.0,6.819178868574514
S2E24,2.0,0.5,0.07142857142857142,199.36599999999999,120.07799999999999,0.1324870613691158,1.0,-7.161377307762615,1.0,5.8618369243240425
S2E24,3.0,0.3333333333333333,0.10714285714285714,319.444,33.951,0.2122839241996922,2.0,-6.038837035750216,1.0,7.835413442235595
S2E24,4.0,0.25,0.14285714285714285,353.395,273.857,0.23484578640559914,2.0,-3.5983230551278593,1.0,7.327296155405054
S2E24,5.0,0.2,0.17857142857142858,627.252,154.78,0.416835238796488,3.0,-3.7338016035400825,1.0,7.835413442235595
S2E24,6.0,0.16666666666666666,0.21428571428571427,782.0319999999999,100.89299999999999,0.5196930348033886,3.0,-0.13723144236763413,1.0,7.949912052335597
S2E24,7.0,0.14285714285714285,0.25,883.592,15.849,0.5871839106430373,3.0,-4.553582551610444,1.0,9.537654146808794
S2E24,8.0,0.125,0.2857142857142857,899.441,18.101,0.597716235290365,3.0,-6.110927430568824,1.0,9.537654146808794
S2E24,9.0,0.1111111111111111,0.32142857142857145,917.543,14.264000000000001,0.6097457728489443,4.0,-17.835160140238298,0.0,0.0
S2E24,10.0,0.1,0.35714285714285715,931.807,12.679,0.6192247985773487,4.0,0.9944774744776944,0.0,0.0
S2E24,11.0,0.09090909090909091,0.39285714285714285,944.4860000000001,27.528000000000002,0.6276505253868299,4.0,-3.82424154599478,1.0,9.537654146808794
S2E24,12.0,0.08333333333333333,0.42857142857142855,972.0139999999999,14.014000000000001,0.6459440349389551,4.0,-11.472614633704241,1.0,10.21137841985777
S2E24,13.0,0.07692307692307693,0.4642857142857143,986.028,21.355,0.6552569251911887,4.0,-3.759828299698965,1.0,9.537654146808794
S2E24,14.0,0.07142857142857142,0.5,1007.382,17.684,0.6694475530237985,4.0,-3.6991500178609815,1.0,9.537654146808794
S2E24,15.0,0.06666666666666667,0.5357142857142857,1025.067,25.359,0.6811999766081249,4.0,-8.0870852684833,1.0,9.537654146808794
S2E24,16.0,0.0625,0.5714285714285714,1050.425,13.597000000000001,0.6980514302270872,4.0,-8.954056751375814,1.0,9.537654146808794
S2E24,17.0,0.058823529411764705,0.6071428571428571,1064.022,21.48,0.7070872065050677,4.0,-3.8309854610113696,1.0,9.537654146808794
S2E24,18.0,0.05555555555555555,0.6428571428571429,1085.502,19.77,0.7213615666176677,4.0,-0.3828549334327664,1.0,10.21137841985777
S2E24,19.0,0.05263157894736842,0.6785714285714286,1105.272,57.306999999999995,0.734499560073259,4.0,-6.0120877413804426,1.0,3.917706721117797
S2E24,20.0,0.05,0.7142857142857143,1162.579,44.836999999999996,0.7725824630049521,4.0,-3.617872762740176,1.0,5.223608961490396
S2E24,21.0,0.047619047619047616,0.75,1207.749,20.979,0.8025998208395024,5.0,-19.418145235688232,1.0,9.537654146808794
S2E24,22.0,0.045454545454545456,0.7857142857142857,1228.729,14.181,0.8165419099997607,5.0,2.0227362882860755,1.0,9.537654146808794
S2E24,23.0,0.043478260869565216,0.8214285714285714,1242.91,78.62,0.8259657787500765,5.0,-2.64065540751672,1.0,7.327296155405054
S2E24,24.0,0.041666666666666664,0.8571428571428571,1321.53,33.7,0.8782120632962873,5.0,-2.9312205211390587,1.0,9.537654146808794
S2E24,25.0,0.04,0.8928571428571429,1355.23,33.659,0.9006071254841188,5.0,-13.77932771719908,1.0,7.835413442235595
S2E24,26.0,0.038461538461538464,0.9285714285714286,1388.889,26.109,0.922974941453858,5.0,-5.506763076044974,0.0,4.5461192457163415
S2E24,27.0,0.037037037037037035,0.9642857142857143,1415.249,16.475,0.9404922660613133,5.0,-5.461196498817839,1.0,7.835413442235595
S2E24,28.0,0.03571428571428571,1.0,1432.14,72.656,0.9517170433733211,5.0,0.0,1.0,9.537654146808794
