,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S2E1,1.0,1.0,0.023809523809523808,102.227,26.61,0.06477943422314994,1.0,0.0,0.0,0.0
S2E1,2.0,0.5,0.047619047619047616,128.83700000000002,115.073,0.08164171859692615,1.0,-1.2437631180387616,1.0,8.322241522985987
S2E1,3.0,0.3333333333333333,0.07142857142857142,243.91099999999997,30.405,0.15456206854160567,1.0,-0.5430967879113451,1.0,8.322241522985987
S2E1,4.0,0.25,0.09523809523809523,274.316,16.225,0.1738291770115292,1.0,-1.6292720383371362,1.0,8.322241522985987
S2E1,5.0,0.2,0.11904761904761904,290.541,38.83,0.1841106713356374,1.0,0.24346691503932705,1.0,7.818417504620465
S2E1,6.0,0.16666666666666666,0.14285714285714285,329.371,143.31,0.2087165526672319,2.0,-1.1054582793502854,1.0,7.818417504620465
S2E1,7.0,0.14285714285714285,0.16666666666666666,472.681,14.306,0.2995295543059342,2.0,-1.6282052634594568,1.0,12.221464975883615
S2E1,8.0,0.125,0.19047619047619047,486.98699999999997,17.184,0.308595012413835,2.0,-0.3837196559366135,1.0,11.384606494744515
S2E1,9.0,0.1111111111111111,0.21428571428571427,504.171,73.574,0.3194842080049275,2.0,-0.8413420295383047,1.0,6.254734003696372
S2E1,10.0,0.1,0.23809523809523808,577.744,13.013,0.3661061113582472,2.0,-1.5799590741847025,1.0,11.384606494744515
S2E1,11.0,0.09090909090909091,0.2619047619047619,590.757,15.933,0.37435221833141324,2.0,-1.0227691311570497,1.0,11.384606494744515
S2E1,12.0,0.08333333333333333,0.2857142857142857,606.69,12.804,0.3844486774417995,2.0,-1.6355004791376893,1.0,11.384606494744515
S2E1,13.0,0.07692307692307693,0.30952380952380953,619.494,12.888,0.3925623448270618,2.0,-1.425737427094302,0.0,0.0
S2E1,14.0,0.07142857142857142,0.3333333333333333,632.382,15.432,0.4007292415203811,3.0,-0.9696862110052756,1.0,7.5897376631630085
S2E1,15.0,0.06666666666666667,0.35714285714285715,647.814,7.007000000000001,0.4105082258291415,3.0,-0.5888421065247972,1.0,11.384606494744515
S2E1,16.0,0.0625,0.38095238095238093,654.821,86.50299999999999,0.414948437276231,3.0,-1.8892732430110144,1.0,7.5897376631630085
