,id,clos_beg_id,r_id_loc,start_time,dur,r_t_loc,sec,clock_drift,protagonist_appear,ava_charNet_score
S1E14,1.0,1.0,0.05,76.493,35.202,0.04849275173052552,1.0,-0.0,0.0,0.0
S1E14,2.0,0.5,0.1,111.695,20.187,0.07080906624842859,1.0,2.143205549282096,1.0,6.332016194135106
S1E14,3.0,0.3333333333333333,0.15,131.882,14.847999999999999,0.08360661869354277,1.0,-0.9600258224199412,1.0,6.332016194135106
S1E14,4.0,0.25,0.2,146.73,52.177,0.093019511084936,1.0,1.2199132941784374,1.0,7.177733772319781
S1E14,5.0,0.2,0.25,198.907,18.435,0.12609713004410392,1.0,2.8541600869984185,1.0,7.51908241823578
S1E14,6.0,0.16666666666666666,0.3,217.342,24.65,0.13778400175984573,1.0,2.2324160547086027,1.0,6.332016194135106
S1E14,7.0,0.14285714285714285,0.35,241.99200000000002,114.11399999999999,0.15341087389399466,1.0,1.1899386081438459,0.0,3.62734977038244
S1E14,8.0,0.125,0.4,356.106,11.136,0.22575346564719023,2.0,-4.1957334950296135,1.0,7.177733772319781
S1E14,9.0,0.1111111111111111,0.45,367.24199999999996,93.427,0.23281313494073513,2.0,-2.2928416627358588,1.0,7.177733772319781
S1E14,10.0,0.1,0.5,460.66900000000004,21.188000000000002,0.29204119915481763,2.0,1.5041633286913318,0.0,0.0
S1E14,11.0,0.09090909090909091,0.55,481.85699999999997,73.49,0.3054733357381177,2.0,2.136941911017142,0.0,5.650181862754208
S1E14,12.0,0.08333333333333333,0.6,555.347,354.56300000000005,0.35206233505408546,2.0,1.6323495524705418,1.0,3.1740915718408766
S1E14,13.0,0.07692307692307693,0.65,909.91,38.455,0.5768376155611948,3.0,2.2078685683650185,1.0,7.177733772319781
S1E14,14.0,0.07142857142857142,0.7,948.365,188.23,0.6012161700406552,4.0,1.8938558782204624,1.0,4.375012095753561
S1E14,15.0,0.06666666666666667,0.75,1136.595,27.026999999999997,0.7205446139275052,4.0,3.209276457156784,1.0,6.2731487145813976
S1E14,16.0,0.0625,0.8,1163.622,65.148,0.7376783856585253,4.0,1.2548757026960986,1.0,6.413957817536995
S1E14,17.0,0.058823529411764705,0.85,1228.77,89.089,0.7789789725062143,4.0,1.3544984606821862,1.0,6.413957817536995
S1E14,18.0,0.05555555555555555,0.9,1317.86,38.955999999999996,0.8354575947549496,5.0,2.6436189793445197,1.0,7.51908241823578
S1E14,19.0,0.05263157894736842,0.95,1356.815,67.442,0.8601531243284091,5.0,0.316069858906025,0.0,1.3641791786542552
S1E14,20.0,0.05,1.0,1424.2579999999998,153.153,0.9029086268575531,5.0,0.0,0.0,1.2205921184537674
