Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Inciting incident', 0.2), ('Non-Key', 0.8)]"
Scene 4,"[('Inciting incident', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 5,"[('Inciting incident', 0.2), ('Non-Key', 0.8)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Non-Key', 1.0)]"
Scene 8,"[('Non-Key', 1.0)]"
Scene 9,"[('Non-Key', 1.0)]"
Scene 10,"[('Inciting incident', 0.2), ('Climax 1', 0.4), ('Non-Key', 0.4)]"
Scene 11,"[('Inciting incident', 0.2), ('Climax 1', 0.4), ('Midpoint', 0.4)]"
Scene 12,"[('Non-Key', 1.0)]"
Scene 13,"[('Obstacle', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 14,"[('Non-Key', 1.0)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Inciting incident', 0.2), ('Non-Key', 0.8)]"
Scene 17,"[('Obstacle', 0.6000000000000001), ('Non-Key', 0.4)]"
Scene 18,"[('Non-Key', 1.0)]"
Scene 19,"[('Non-Key', 1.0)]"
Scene 20,"[('Climax 1', 0.2), ('Obstacle', 0.4), ('Non-Key', 0.4)]"
Scene 21,"[('Non-Key', 1.0)]"
Scene 22,"[('Non-Key', 1.0)]"
Scene 23,"[('Non-Key', 1.0)]"
Scene 24,"[('Non-Key', 1.0)]"
Scene 25,"[('Non-Key', 1.0)]"
Scene 26,"[('Non-Key', 1.0)]"
Scene 27,"[('Obstacle', 0.4), ('Midpoint', 0.2), ('Disaster', 0.4)]"
Scene 28,"[('Disaster', 0.2), ('Crisis', 0.6000000000000001), ('Climax 2', 0.2)]"
Scene 29,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 30,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 31,"[('Obstacle', 0.6000000000000001), ('Non-Key', 0.4)]"
Scene 32,"[('Non-Key', 1.0)]"
Scene 33,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 34,"[('Non-Key', 1.0)]"
Scene 35,"[('Climax 3', 1.0)]"
Scene 36,"[('Non-Key', 1.0)]"
Scene 37,"[('Wrap-up', 0.8), ('Non-Key', 0.2)]"
Scene 38,"[('Non-Key', 1.0)]"
Scene 39,"[('Non-Key', 1.0)]"
Scene 40,"[('Non-Key', 1.0)]"
Scene 41,"[('Wrap-up', 0.2), ('Non-Key', 0.8)]"
