Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Inciting incident', 0.8), ('Climax 1', 0.2)]"
Scene 3,"[('Inciting incident', 0.2), ('Non-Key', 0.8)]"
Scene 4,"[('Inciting incident', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 5,"[('Inciting incident', 0.2), ('Climax 1', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Non-Key', 1.0)]"
Scene 8,"[('Climax 1', 0.2), ('Midpoint', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 9,"[('Climax 1', 0.2), ('Non-Key', 0.8)]"
Scene 10,"[('Obstacle', 0.2), ('Midpoint', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 11,"[('Obstacle', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 12,"[('Obstacle', 0.2), ('Midpoint', 0.2), ('Disaster', 0.4), ('Non-Key', 0.2)]"
Scene 13,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 14,"[('Midpoint', 0.2), ('Non-Key', 0.8)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 17,"[('Non-Key', 1.0)]"
Scene 18,"[('Non-Key', 1.0)]"
Scene 19,"[('Midpoint', 0.2), ('Non-Key', 0.8)]"
Scene 20,"[('Disaster', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 21,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 22,"[('Non-Key', 1.0)]"
Scene 23,"[('Inciting incident', 0.2), ('Obstacle', 0.2), ('Crisis', 0.6000000000000001)]"
Scene 24,"[('Non-Key', 1.0)]"
Scene 25,"[('Non-Key', 1.0)]"
Scene 26,"[('Non-Key', 1.0)]"
Scene 27,"[('Non-Key', 1.0)]"
Scene 28,"[('Non-Key', 1.0)]"
Scene 29,"[('Obstacle', 0.2), ('Climax 2', 0.6000000000000001), ('Non-Key', 0.2)]"
Scene 30,"[('Crisis', 0.2), ('Non-Key', 0.8)]"
Scene 31,"[('Non-Key', 1.0)]"
Scene 32,"[('Climax 3', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 33,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 34,"[('Climax 3', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 35,"[('Wrap-up', 1.0)]"
