Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Non-Key', 1.0)]"
Scene 4,"[('Inciting incident', 1.0)]"
Scene 5,"[('Climax 1', 0.6000000000000001), ('Non-Key', 0.4)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Non-Key', 1.0)]"
Scene 8,"[('Non-Key', 1.0)]"
Scene 9,"[('Midpoint', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 10,"[('Non-Key', 1.0)]"
Scene 11,"[('Non-Key', 1.0)]"
Scene 12,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 13,"[('Climax 1', 0.2), ('Non-Key', 0.8)]"
Scene 14,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Climax 1', 0.2), ('Disaster', 0.4), ('Non-Key', 0.4)]"
Scene 17,"[('Midpoint', 0.2), ('Non-Key', 0.8)]"
Scene 18,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 19,"[('Non-Key', 1.0)]"
Scene 20,"[('Non-Key', 1.0)]"
Scene 21,"[('Midpoint', 0.2), ('Disaster', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 22,"[('Obstacle', 0.2), ('Disaster', 0.2), ('Crisis', 0.6000000000000001)]"
Scene 23,"[('Climax 2', 0.6000000000000001), ('Non-Key', 0.4)]"
Scene 24,"[('Obstacle', 0.2), ('Climax 2', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 25,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 26,"[('Non-Key', 1.0)]"
Scene 27,"[('Obstacle', 0.2), ('Climax 3', 0.4), ('Non-Key', 0.4)]"
Scene 28,"[('Climax 3', 0.6000000000000001), ('Wrap-up', 0.4)]"
