Scene 1,"[('Inciting incident', 0.8), ('Non-Key', 0.2)]"
Scene 2,"[('Inciting incident', 0.2), ('Climax 1', 0.6000000000000001), ('Non-Key', 0.2)]"
Scene 3,"[('Inciting incident', 0.4), ('Obstacle', 0.4), ('Non-Key', 0.2)]"
Scene 4,"[('Midpoint', 0.2), ('Non-Key', 0.8)]"
Scene 5,"[('Climax 1', 0.2), ('Obstacle', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Inciting incident', 0.2), ('Obstacle', 0.4), ('Disaster', 0.2), ('Non-Key', 0.2)]"
Scene 8,"[('Obstacle', 0.2), ('Midpoint', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 9,"[('Climax 1', 0.2), ('Obstacle', 0.6000000000000001), ('Crisis', 0.2)]"
Scene 10,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 11,"[('Non-Key', 1.0)]"
Scene 12,"[('Non-Key', 1.0)]"
Scene 13,"[('Obstacle', 0.2), ('Midpoint', 0.6000000000000001), ('Disaster', 0.2)]"
Scene 14,"[('Non-Key', 1.0)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Inciting incident', 0.2), ('Obstacle', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 17,"[('Inciting incident', 0.2), ('Obstacle', 0.2), ('Crisis', 0.2), ('Non-Key', 0.4)]"
Scene 18,"[('Non-Key', 1.0)]"
Scene 19,"[('Non-Key', 1.0)]"
Scene 20,"[('Non-Key', 1.0)]"
Scene 21,"[('Obstacle', 0.2), ('Disaster', 0.2), ('Climax 2', 0.2), ('Non-Key', 0.4)]"
Scene 22,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 23,"[('Non-Key', 1.0)]"
Scene 24,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 25,"[('Climax 2', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 26,"[('Crisis', 0.2), ('Non-Key', 0.8)]"
Scene 27,"[('Climax 2', 0.2), ('Climax 3', 0.8)]"
Scene 28,"[('Climax 3', 0.2), ('Non-Key', 0.8)]"
Scene 29,"[('Wrap-up', 1.0)]"
