Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Non-Key', 1.0)]"
Scene 4,"[('Inciting incident', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 5,"[('Inciting incident', 0.6666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 6,"[('Inciting incident', 1.0)]"
Scene 7,"[('Non-Key', 1.0)]"
Scene 8,"[('Inciting incident', 0.3333333333333333), ('Climax 1', 0.6666666666666666)]"
Scene 9,"[('Climax 1', 0.3333333333333333), ('Obstacle', 0.6666666666666666)]"
Scene 10,"[('Obstacle', 1.0)]"
Scene 11,"[('Obstacle', 0.6666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 12,"[('Obstacle', 0.6666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 13,"[('Obstacle', 0.3333333333333333), ('Midpoint', 0.6666666666666666)]"
Scene 14,"[('Obstacle', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Non-Key', 1.0)]"
Scene 17,"[('Non-Key', 1.0)]"
Scene 18,"[('Midpoint', 0.3333333333333333), ('Disaster', 0.3333333333333333), ('Non-Key', 0.3333333333333333)]"
Scene 19,"[('Disaster', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 20,"[('Non-Key', 1.0)]"
Scene 21,"[('Disaster', 0.3333333333333333), ('Crisis', 0.3333333333333333), ('Climax 2', 0.3333333333333333)]"
Scene 22,"[('Non-Key', 1.0)]"
Scene 23,"[('Crisis', 0.3333333333333333), ('Climax 2', 0.3333333333333333), ('Non-Key', 0.3333333333333333)]"
Scene 24,"[('Non-Key', 1.0)]"
Scene 25,"[('Non-Key', 1.0)]"
Scene 26,"[('Obstacle', 0.3333333333333333), ('Climax 2', 0.3333333333333333), ('Non-Key', 0.3333333333333333)]"
Scene 27,"[('Non-Key', 1.0)]"
Scene 28,"[('Climax 3', 1.0)]"
Scene 29,"[('Non-Key', 1.0)]"
Scene 30,"[('Wrap-up', 1.0)]"
