Scene 1,"[('Inciting incident', 0.8333333333333333), ('Non-Key', 0.16666666666666666)]"
Scene 2,"[('Inciting incident', 0.3333333333333333), ('Climax 1', 0.16666666666666666), ('Non-Key', 0.5)]"
Scene 3,"[('Inciting incident', 0.5), ('Climax 1', 0.16666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 4,"[('Inciting incident', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 5,"[('Non-Key', 1.0)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Non-Key', 1.0)]"
Scene 8,"[('Non-Key', 1.0)]"
Scene 9,"[('Inciting incident', 0.16666666666666666), ('Climax 1', 0.3333333333333333), ('Obstacle', 0.3333333333333333), ('Non-Key', 0.16666666666666666)]"
Scene 10,"[('Obstacle', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 11,"[('Inciting incident', 0.3333333333333333), ('Climax 1', 0.16666666666666666), ('Obstacle', 0.16666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 12,"[('Obstacle', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 13,"[('Climax 1', 0.16666666666666666), ('Midpoint', 0.16666666666666666), ('Non-Key', 0.6666666666666666)]"
Scene 14,"[('Obstacle', 0.16666666666666666), ('Midpoint', 0.16666666666666666), ('Non-Key', 0.6666666666666666)]"
Scene 15,"[('Midpoint', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 16,"[('Obstacle', 0.5), ('Non-Key', 0.5)]"
Scene 17,"[('Obstacle', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 18,"[('Obstacle', 0.3333333333333333), ('Midpoint', 0.16666666666666666), ('Non-Key', 0.5)]"
Scene 19,"[('Inciting incident', 0.16666666666666666), ('Obstacle', 0.3333333333333333), ('Climax 2', 0.16666666666666666), ('Non-Key', 0.3333333333333333)]"
Scene 20,"[('Obstacle', 0.5), ('Crisis', 0.16666666666666666), ('Climax 2', 0.16666666666666666), ('Non-Key', 0.16666666666666666)]"
Scene 21,"[('Obstacle', 0.16666666666666666), ('Disaster', 0.6666666666666666), ('Non-Key', 0.16666666666666666)]"
Scene 22,"[('Midpoint', 0.16666666666666666), ('Disaster', 0.16666666666666666), ('Crisis', 0.3333333333333333), ('Climax 2', 0.16666666666666666), ('Climax 3', 0.16666666666666666)]"
Scene 23,"[('Climax 2', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 24,"[('Climax 3', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 25,"[('Climax 3', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 26,"[('Climax 3', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 27,"[('Wrap-up', 1.0)]"
Scene 28,"[('Non-Key', 1.0)]"
