Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Non-Key', 1.0)]"
Scene 4,"[('Non-Key', 1.0)]"
Scene 5,"[('Non-Key', 1.0)]"
Scene 6,"[('Non-Key', 1.0)]"
Scene 7,"[('Inciting incident', 1.0)]"
Scene 8,"[('Inciting incident', 0.2), ('Climax 1', 0.6000000000000001), ('Non-Key', 0.2)]"
Scene 9,"[('Climax 1', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 10,"[('Obstacle', 0.2), ('Non-Key', 0.8)]"
Scene 11,"[('Midpoint', 0.4), ('Non-Key', 0.6000000000000001)]"
Scene 12,"[('Non-Key', 1.0)]"
Scene 13,"[('Non-Key', 1.0)]"
Scene 14,"[('Non-Key', 1.0)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Obstacle', 0.2), ('Climax 2', 0.2), ('Non-Key', 0.6000000000000001)]"
Scene 17,"[('Inciting incident', 0.2), ('Obstacle', 0.2), ('Disaster', 0.2), ('Non-Key', 0.4)]"
Scene 18,"[('Midpoint', 0.4), ('Disaster', 0.2), ('Climax 2', 0.2), ('Climax 3', 0.2)]"
Scene 19,"[('Crisis', 0.2), ('Non-Key', 0.8)]"
Scene 20,"[('Climax 2', 0.2), ('Non-Key', 0.8)]"
Scene 21,"[('Climax 2', 0.2), ('Climax 3', 0.4), ('Wrap-up', 0.2), ('Non-Key', 0.2)]"
