Scene 1,"[('Inciting incident', 0.6666666666666666), ('Climax 1', 0.3333333333333333)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Non-Key', 1.0)]"
Scene 4,"[('Non-Key', 1.0)]"
Scene 5,"[('Inciting incident', 0.16666666666666666), ('Climax 1', 0.3333333333333333), ('Disaster', 0.16666666666666666), ('Climax 2', 0.16666666666666666), ('Non-Key', 0.16666666666666666)]"
Scene 6,"[('Inciting incident', 0.3333333333333333), ('Climax 1', 0.16666666666666666), ('Obstacle', 0.16666666666666666), ('Midpoint', 0.16666666666666666), ('Non-Key', 0.16666666666666666)]"
Scene 7,"[('Inciting incident', 0.3333333333333333), ('Obstacle', 0.5), ('Non-Key', 0.16666666666666666)]"
Scene 8,"[('Obstacle', 0.3333333333333333), ('Non-Key', 0.6666666666666666)]"
Scene 9,"[('Climax 1', 0.16666666666666666), ('Obstacle', 0.5), ('Non-Key', 0.3333333333333333)]"
Scene 10,"[('Non-Key', 1.0)]"
Scene 11,"[('Non-Key', 1.0)]"
Scene 12,"[('Disaster', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 13,"[('Non-Key', 1.0)]"
Scene 14,"[('Non-Key', 1.0)]"
Scene 15,"[('Non-Key', 1.0)]"
Scene 16,"[('Crisis', 0.16666666666666666), ('Non-Key', 0.8333333333333333)]"
Scene 17,"[('Inciting incident', 0.16666666666666666), ('Midpoint', 0.3333333333333333), ('Crisis', 0.16666666666666666), ('Climax 2', 0.16666666666666666), ('Non-Key', 0.16666666666666666)]"
Scene 18,"[('Disaster', 0.16666666666666666), ('Crisis', 0.3333333333333333), ('Climax 2', 0.16666666666666666), ('Climax 3', 0.3333333333333333)]"
Scene 19,"[('Climax 2', 0.3333333333333333), ('Climax 3', 0.3333333333333333), ('Wrap-up', 0.3333333333333333)]"
