Scene 1,"[('Non-Key', 1.0)]"
Scene 2,"[('Non-Key', 1.0)]"
Scene 3,"[('Non-Key', 1.0)]"
Scene 4,"[('Non-Key', 1.0)]"
Scene 5,"[('Non-Key', 1.0)]"
Scene 6,"[('Inciting incident', 0.75), ('Non-Key', 0.25)]"
Scene 7,"[('Inciting incident', 0.75), ('Climax 1', 0.25)]"
Scene 8,"[('Climax 1', 0.75), ('Obstacle', 0.25)]"
Scene 9,"[('Obstacle', 0.25), ('Midpoint', 0.5), ('Non-Key', 0.25)]"
Scene 10,"[('Non-Key', 1.0)]"
Scene 11,"[('Non-Key', 1.0)]"
Scene 12,"[('Inciting incident', 0.5), ('Non-Key', 0.5)]"
Scene 13,"[('Midpoint', 0.5), ('Climax 2', 0.5)]"
Scene 14,"[('Non-Key', 1.0)]"
Scene 15,"[('Disaster', 0.5), ('Climax 2', 0.5)]"
Scene 16,"[('Non-Key', 1.0)]"
Scene 17,"[('Obstacle', 0.5), ('Crisis', 0.5)]"
Scene 18,"[('Obstacle', 0.5), ('Disaster', 0.5)]"
Scene 19,"[('Obstacle', 0.5), ('Climax 3', 0.5)]"
Scene 20,"[('Wrap-up', 1.0)]"
